縣市 ,測站名稱 ,空氣污染指標 ,指標污染物, 狀態 ,二氧化硫濃度 ,一氧化碳濃度 ,臭氧濃度 ,懸浮微粒濃度 ,細懸浮微粒濃度 ,二氧化氮濃度 ,細懸浮微粒指標 ,氮氧化物 ,一氧化氮 ,發佈時間
臺北市,中山,44,,良好,4,1.19,7.1,41,24,32,2,55.79,23.34,2016-06-03 20:00
臺北市,士林,31,,良好,4.1,0.44,18,28,13,18,2,19.42,1.17,2016-06-03 20:00
臺北市,陽明,20,,良好,2.8,0.18,24,14,6,6.6,1,7.44,.81,2016-06-03 21:00
臺北市,大同,53,懸浮微粒,普通,4.7,1.7,,61,20,30,2,57.85,27.85,2016-06-03 21:00
臺北市,松山,33,,良好,3.7,0.83,3.3,31,17,32,2,48.39,16.79,2016-06-03 21:00
臺北市,古亭,39,,良好,3.4,0.79,6.1,41,14,32,2,39.24,7.36,2016-06-03 21:00
臺北市,萬華,34,,良好,5.2,0.89,5,29,16,30,2,39.2,9.11,2016-06-03 21:00
臺北市,中山,45,,良好,4,0.87,4.4,44,24,32,2,46.03,13.59,2016-06-03 21:00
臺北市,士林,32,,良好,3.6,0.64,8.5,38,14,24,2,29.02,4.71,2016-06-03 21:00
臺北市,陽明,19,,良好,2.7,0.17,23,15,6,6.3,1,7.25,.99,2016-06-03 22:00
臺北市,大同,54,懸浮微粒,普通,4.8,2.45,,51,22,36,2,89.01,53.22,2016-06-03 22:00
臺北市,松山,33,,良好,4.2,0.56,12,36,23,26,2,31.29,5.33,2016-06-03 22:00
臺北市,古亭,37,,良好,2.7,0.5,19,28,14,21,2,24.4,3.69,2016-06-03 22:00
臺北市,萬華,35,,良好,4.9,0.79,5.6,39,24,32,2,42.35,10.68,2016-06-03 22:00
臺北市,中山,46,,良好,3.7,0.83,7.5,56,20,33,2,45.06,12.41,2016-06-03 22:00
臺北市,士林,34,,良好,2.7,0.56,7.3,37,18,23,2,26.35,2.88,2016-06-03 22:00
臺北市,陽明,19,,良好,2.6,0.19,20,28,19,6.9,1,7.89,.95,2016-06-03 23:00
臺北市,大同,52,懸浮微粒,普通,4.4,1.21,,41,19,31,2,57.36,26.74,2016-06-03 23:00
臺北市,松山,34,,良好,3.7,0.46,18,33,18,18,2,20.07,2.31,2016-06-03 23:00
臺北市,古亭,37,,良好,3.4,0.42,24,34,19,17,2,18.62,1.88,2016-06-03 23:00
臺北市,萬華,37,,良好,5.6,0.57,14,45,25,27,2,31.81,4.88,2016-06-03 23:00
臺北市,中山,49,,良好,3.7,0.79,11,60,22,31,2,38.5,7.9,2016-06-03 23:00
臺北市,士林,35,,良好,2.4,0.43,16,44,10,16,2,17.34,1.52,2016-06-03 23:00
臺北市,大同,50,,良好,3.4,1.23,,42,18,22,2,33.74,12.15,2016-06-04 00:00
臺北市,松山,34,,良好,4.2,0.51,17,38,21,19,2,23.03,3.56,2016-06-04 00:00
臺北市,古亭,36,,良好,4,0.66,12,36,18,27,2,29.74,3.2,2016-06-04 00:00
臺北市,萬華,39,,良好,4.4,0.64,10,45,26,24,2,28.05,4.26,2016-06-04 00:00
臺北市,中山,50,,良好,3,0.74,8.5,53,22,23,2,32.42,9.29,2016-06-04 00:00
臺北市,士林,38,,良好,2.5,0.33,14,45,10,14,2,15.6,1.71,2016-06-04 00:00
臺北市,陽明,19,,良好,2.6,0.19,20,28,19,6.9,1,7.89,.95,2016-06-03 23:00
臺北市,陽明,20,,良好,2.2,0.2,14,22,16,8.4,2,9.24,.87,2016-06-04 01:00
臺北市,大同,48,,良好,3.2,0.64,,47,15,19,2,25.64,6.26,2016-06-04 01:00
臺北市,松山,36,,良好,3.4,0.41,18,41,14,15,2,15.99,1.29,2016-06-04 01:00
臺北市,古亭,35,,良好,3.3,0.57,11,35,18,23,2,25.43,2.93,2016-06-04 01:00
臺北市,萬華,40,,良好,3.2,0.49,8.7,36,24,20,2,23.79,3.48,2016-06-04 01:00
臺北市,中山,50,,良好,2.7,0.53,6.6,48,19,22,2,26.6,4.62,2016-06-04 01:00
臺北市,士林,39,,良好,2.2,0.37,9.2,47,13,14,2,15.94,1.47,2016-06-04 01:00
臺北市,陽明,21,,良好,1.7,0.22,14,23,16,9.8,2,10.54,.76,2016-06-04 02:00
臺北市,大同,48,,良好,3.7,1.3,,51,16,23,2,38.81,15.76,2016-06-04 02:00
臺北市,松山,37,,良好,3,0.48,9.7,43,17,19,2,21.26,2.53,2016-06-04 02:00
臺北市,古亭,36,,良好,2.1,0.43,12,36,14,15,2,17.68,2.35,2016-06-04 02:00
臺北市,萬華,38,,良好,2.5,0.48,11,35,17,17,2,19.54,2.66,2016-06-04 02:00
臺北市,中山,49,,良好,3.1,0.5,10,47,18,21,2,22.85,2.26,2016-06-04 02:00
臺北市,士林,39,,良好,2.7,0.43,7.5,36,14,15,2,16.81,1.54,2016-06-04 02:00
臺北市,陽明,20,,良好,1.6,0.22,14,24,16,9.2,2,10.15,.97,2016-06-04 03:00
臺北市,大同,49,,良好,3.1,0.88,,57,17,19,2,30.38,11.6,2016-06-04 03:00
臺北市,松山,39,,良好,2.9,0.53,6.6,45,19,21,2,26.37,5.14,2016-06-04 03:00
臺北市,古亭,36,,良好,1.7,0.29,12,34,13,11,2,12.23,1.48,2016-06-04 03:00
臺北市,萬華,37,,良好,2.2,0.4,9.5,37,13,16,2,18.35,2.66,2016-06-04 03:00
臺北市,中山,49,,良好,2.5,0.49,8.8,50,19,20,2,23.01,3.51,2016-06-04 03:00
臺北市,士林,38,,良好,3.4,0.48,5,37,17,20,2,21.59,1.78,2016-06-04 03:00
臺北市,士林,38,,良好,3.8,0.4,4.8,38,15,18,2,20.96,2.77,2016-06-04 04:00
臺北市,大同,51,懸浮微粒,普通,2.7,0.75,,56,13,16,2,27.54,12.02,2016-06-04 04:00
臺北市,中山,47,,良好,2.2,0.39,8.5,40,19,11,2,13.41,2.32,2016-06-04 04:00
臺北市,古亭,37,,良好,1.4,0.31,8.1,43,14,10,2,12.57,2.36,2016-06-04 04:00
臺北市,松山,40,,良好,2.5,0.34,12,40,13,10,2,13.03,2.81,2016-06-04 04:00
臺北市,陽明,19,,良好,1.7,0.17,19,13,6,6,2,7.05,1.04,2016-06-04 04:00
臺北市,萬華,38,,良好,2,0.33,7.7,46,20,11,2,13.42,2.73,2016-06-04 04:00
臺北市,士林,38,,良好,4,0.37,5.9,44,20,17,2,19.34,2.13,2016-06-04 05:00
臺北市,大同,52,懸浮微粒,普通,3,0.76,,49,15,16,2,28.03,12.21,2016-06-04 05:00
臺北市,中山,45,,良好,2.5,0.44,4.1,35,14,16,2,20.3,4.04,2016-06-04 05:00
臺北市,古亭,37,,良好,1.3,0.28,7.7,38,14,7.6,2,9.59,1.95,2016-06-04 05:00
臺北市,松山,39,,良好,2.7,0.38,7.6,39,12,13,2,15.82,2.66,2016-06-04 05:00
臺北市,陽明,18,,良好,1.7,0.15,21,13,8,5.8,1,6.77,.99,2016-06-04 05:00
臺北市,萬華,38,,良好,1.8,0.3,6.7,37,17,9.9,2,12.09,2.17,2016-06-04 05:00
臺北市,陽明,18,,良好,1.7,0.15,21,13,8,5.8,1,6.77,.99,2016-06-04 05:00
臺北市,大同,52,懸浮微粒,普通,3,0.76,,49,15,16,2,28.03,12.21,2016-06-04 05:00
臺北市,松山,39,,良好,2.7,0.38,7.6,39,12,13,2,15.82,2.66,2016-06-04 05:00
臺北市,古亭,37,,良好,1.3,0.28,7.7,38,14,7.6,2,9.59,1.95,2016-06-04 05:00
臺北市,萬華,38,,良好,1.8,0.3,6.7,37,17,9.9,2,12.09,2.17,2016-06-04 05:00
臺北市,中山,45,,良好,2.5,0.44,4.1,35,14,16,2,20.3,4.04,2016-06-04 05:00
臺北市,士林,38,,良好,4,0.37,5.9,44,20,17,2,19.34,2.13,2016-06-04 05:00
臺北市,陽明,18,,良好,1.5,0.13,21,16,10,4.9,1,6.03,1.13,2016-06-04 06:00
臺北市,大同,50,,良好,3.1,1.19,,40,14,15,2,47.49,32.78,2016-06-04 06:00
臺北市,松山,37,,良好,2.4,0.35,7.7,28,11,11,2,15.53,4.69,2016-06-04 06:00
臺北市,古亭,37,,良好,1.3,0.31,7.9,38,13,7.5,2,10.33,2.79,2016-06-04 06:00
臺北市,萬華,38,,良好,1.6,0.3,8.3,37,25,7.4,2,10.48,3.04,2016-06-04 06:00
臺北市,中山,42,,良好,2.3,0.41,6.7,27,,11,2,15.86,4.7,2016-06-04 06:00
臺北市,士林,37,,良好,3.3,0.4,5.5,27,19,16,2,21.45,5.29,2016-06-04 06:00
臺北市,陽明,18,,良好,1.5,0.13,21,17,10,3.5,1,5.08,1.56,2016-06-04 07:00
臺北市,大同,48,,良好,4.2,1.32,,40,16,19,2,65.61,47.03,2016-06-04 07:00
臺北市,松山,36,,良好,2.7,0.49,6.6,36,12,14,2,35.14,21.45,2016-06-04 07:00
臺北市,古亭,37,,良好,1.5,0.43,7.3,33,15,10,2,22.43,11.98,2016-06-04 07:00
臺北市,萬華,37,,良好,1.9,0.48,5.4,29,15,13,2,23.28,10.72,2016-06-04 07:00
臺北市,中山,39,,良好,3.3,0.71,7.6,35,17,16,2,31.94,16.41,2016-06-04 07:00
臺北市,士林,34,,良好,3.7,0.3,11,19,,13,2,20.36,6.94,2016-06-04 07:00
臺北市,陽明,20,,良好,1.9,0.18,24,23,14,5.1,1,7.49,2.37,2016-06-04 08:00
臺北市,大同,45,,良好,3.6,1.8,,42,20,23,2,57.88,35.22,2016-06-04 08:00
臺北市,松山,35,,良好,2.6,0.49,15,28,13,17,2,30.22,13.36,2016-06-04 08:00
臺北市,古亭,37,,良好,2,0.8,12,42,19,19,2,40.11,21.56,2016-06-04 08:00
臺北市,萬華,35,,良好,2.3,0.52,16,27,20,13,2,21.43,8.2,2016-06-04 08:00
臺北市,中山,40,,良好,2.7,1.12,12,41,19,21,2,52.08,30.92,2016-06-04 08:00
臺北市,士林,30,,良好,3.8,0.36,20,11,,13,,18.59,5.78,2016-06-04 08:00
臺北市,陽明,29,,良好,2.2,0.22,35,22,14,6.6,2,8.84,2.27,2016-06-04 10:00
臺北市,大同,43,,良好,4.2,2.54,,40,25,37,2,87.85,51.1,2016-06-04 10:00
臺北市,松山,34,,良好,2.2,0.39,34,25,21,19,2,27.97,8.82,2016-06-04 10:00
臺北市,古亭,36,,良好,1.7,0.41,37,31,13,15,2,21.11,5.75,2016-06-04 10:00
臺北市,萬華,31,,良好,2.2,0.49,34,28,17,17,2,23.39,6.26,2016-06-04 10:00
臺北市,中山,43,,良好,2.6,0.78,33,43,21,22,2,34.57,12.81,2016-06-04 10:00
臺北市,士林,34,,良好,3,0.31,41,20,18,11,,14.23,2.93,2016-06-04 10:00
臺北市,陽明,28,,良好,2.4,0.18,34,13,9,4.5,2,6.54,2.06,2016-06-04 11:00
臺北市,大同,45,,良好,4.1,1.43,,47,25,27,2,43.45,16.77,2016-06-04 11:00
臺北市,松山,34,,良好,2.9,0.39,41,31,16,22,2,29.05,7.31,2016-06-04 11:00
臺北市,古亭,41,,良好,1.8,0.36,49,36,11,15,2,17.49,2.97,2016-06-04 11:00
臺北市,萬華,35,,良好,2.8,0.44,43,34,13,16,2,19.64,3.74,2016-06-04 11:00
臺北市,中山,42,,良好,3.3,0.77,34,40,18,27,2,39.78,12.35,2016-06-04 11:00
臺北市,士林,33,,良好,3.6,0.24,39,27,19,9.1,,12.16,3.06,2016-06-04 11:00
臺北市,陽明,36,,良好,2.3,0.2,43,26,17,,2,,,2016-06-04 12:00
臺北市,大同,47,,良好,4.1,1.34,,57,21,29,2,43.82,14.51,2016-06-04 12:00
臺北市,松山,42,,良好,3.2,0.41,51,24,19,22,2,28.05,5.83,2016-06-04 12:00
臺北市,古亭,51,臭氧,普通,2.4,0.37,61,40,11,15,2,17.12,2.38,2016-06-04 12:00
臺北市,萬華,47,,良好,3.2,0.44,56,37,8,14,2,17.35,3.48,2016-06-04 12:00
臺北市,中山,42,,良好,3.8,0.72,47,43,15,26,2,34.69,8.54,2016-06-04 12:00
臺北市,士林,46,,良好,3.4,0.26,55,39,15,8.6,2,10.38,1.82,2016-06-04 12:00
臺北市,陽明,38,,良好,1.9,0.17,46,20,16,3.3,2,4.29,.96,2016-06-04 13:00
臺北市,大同,49,,良好,3.9,1.55,,56,27,32,2,51.63,19.36,2016-06-04 13:00
臺北市,松山,47,,良好,2.8,0.41,56,30,23,20,2,25.16,5.06,2016-06-04 13:00
臺北市,古亭,56,臭氧,普通,2.4,0.35,68,48,18,12,2,13.94,1.93,2016-06-04 13:00
臺北市,萬華,52,臭氧,普通,2.9,0.4,62,37,19,12,2,14.88,2.66,2016-06-04 13:00
臺北市,中山,45,,良好,3.7,0.64,54,51,11,23,2,30.53,7.18,2016-06-04 13:00
臺北市,士林,50,,良好,3,0.22,60,43,17,8.3,2,9.82,1.57,2016-06-04 13:00
臺北市,陽明,36,,良好,2.1,0.17,43,13,9,3.5,2,4.47,1.01,2016-06-04 14:00
臺北市,大同,50,,良好,3.7,1.02,,57,23,24,2,34.92,10.66,2016-06-04 14:00
臺北市,松山,51,臭氧,普通,3.1,0.36,61,34,30,16,2,19.85,3.54,2016-06-04 14:00
臺北市,古亭,54,臭氧,普通,2.4,0.35,65,43,15,14,2,15.89,2.13,2016-06-04 14:00
臺北市,萬華,49,,良好,2.7,0.37,59,50,19,13,2,15.54,2.86,2016-06-04 14:00
臺北市,中山,45,,良好,3.6,0.73,49,54,18,27,2,35.25,8.69,2016-06-04 14:00
臺北市,士林,44,,良好,3.1,0.2,53,44,15,7.2,2,8.91,1.75,2016-06-04 14:00
臺北市,陽明,32,,良好,1.9,0.16,38,18,12,3.4,2,4.68,1.28,2016-06-04 15:00
臺北市,大同,51,懸浮微粒,普通,3.6,1,,52,18,23,2,33.17,10.22,2016-06-04 15:00
臺北市,松山,45,,良好,3.3,0.36,54,42,27,16,2,20.18,3.83,2016-06-04 15:00
臺北市,古亭,50,,良好,2.8,0.35,60,39,16,13,2,15.62,2.19,2016-06-04 15:00
臺北市,萬華,43,,良好,2.7,0.37,52,55,19,13,2,15.67,2.9,2016-06-04 15:00
臺北市,中山,48,,良好,3.7,0.79,38,62,20,29,2,40.1,11.04,2016-06-04 15:00
臺北市,士林,39,,良好,3.2,0.2,47,38,23,7.2,2,9.29,2.08,2016-06-04 15:00
臺北市,陽明,28,,良好,1.6,0.15,33,17,10,4.2,2,5.76,1.53,2016-06-04 16:00
臺北市,大同,51,懸浮微粒,普通,3.7,1.12,,55,13,23,2,36.77,13.39,2016-06-04 16:00
臺北市,松山,43,,良好,3,0.32,52,44,19,12,2,15.65,3.2,2016-06-04 16:00
臺北市,古亭,45,,良好,3.1,0.37,54,45,14,15,2,17.99,2.63,2016-06-04 16:00
臺北市,萬華,42,,良好,2.6,0.4,46,49,15,12,2,15.41,3.14,2016-06-04 16:00
臺北市,中山,50,,良好,3.5,0.79,32,55,16,28,2,42.27,14.08,2016-06-04 16:00
臺北市,士林,36,,良好,2.3,0.2,38,39,17,6.8,2,8.97,2.2,2016-06-04 16:00
臺北市,陽明,25,,良好,2.1,0.15,30,19,11,5.7,2,7.16,1.49,2016-06-04 17:00
臺北市,大同,50,,良好,4.2,1.49,,52,12,25,2,44.93,20.03,2016-06-04 17:00
臺北市,松山,38,,良好,3.5,0.43,38,45,17,18,2,23.7,5.91,2016-06-04 17:00
臺北市,古亭,41,,良好,3.2,0.46,41,40,12,18,2,21.5,3.29,2016-06-04 17:00
臺北市,萬華,42,,良好,2.8,0.43,35,38,16,13,2,17.23,4.1,2016-06-04 17:00
臺北市,中山,50,,良好,4.2,0.86,24,53,17,28,2,45.91,17.53,2016-06-04 17:00
臺北市,士林,33,,良好,2.8,0.21,32,29,19,7.9,2,10.33,2.44,2016-06-04 17:00
臺北市,陽明,25,,良好,1.7,0.15,30,16,10,5.1,2,6.55,1.45,2016-06-04 18:00
臺北市,大同,50,,良好,4.3,2.4,,53,14,29,2,58.52,29.05,2016-06-04 18:00
臺北市,松山,40,,良好,3.2,0.49,31,49,14,19,2,24.93,6.35,2016-06-04 18:00
臺北市,古亭,39,,良好,3.4,0.55,32,31,12,20,2,23.81,3.66,2016-06-04 18:00
臺北市,萬華,41,,良好,2.6,0.55,29,38,21,15,2,18.52,3.61,2016-06-04 18:00
臺北市,中山,50,,良好,3.9,1.18,19,48,11,31,2,50.58,19.82,2016-06-04 18:00
臺北市,士林,32,,良好,2.5,0.25,29,31,12,8.1,2,10.17,2.05,2016-06-04 18:00
臺北市,陽明,22,,良好,1.7,0.16,26,10,6,4.6,1,6.02,1.47,2016-06-04 19:00
臺北市,大同,51,懸浮微粒,普通,5,2.62,,55,16,26,2,60.15,34.02,2016-06-04 19:00
臺北市,松山,41,,良好,4.2,0.87,14,43,19,29,2,47.46,18.15,2016-06-04 19:00
臺北市,古亭,39,,良好,3.6,0.57,25,37,12,19,2,22.31,3.3,2016-06-04 19:00
臺北市,萬華,38,,良好,3.3,0.8,16,33,24,21,2,26.4,5.24,2016-06-04 19:00
臺北市,中山,50,,良好,4.7,1.61,8,51,16,33,2,68.9,35.61,2016-06-04 19:00
臺北市,士林,31,,良好,3.1,0.32,21,27,12,11,2,13.18,1.72,2016-06-04 19:00
臺北市,陽明,24,,良好,1.1,0.14,29,15,8,2.3,1,3,.73,2016-06-04 20:00
臺北市,大同,51,懸浮微粒,普通,4.2,1.92,,50,17,23,2,56.81,33.6,2016-06-04 20:00
臺北市,松山,40,,良好,3.8,0.68,10,36,18,26,2,46.7,20.26,2016-06-04 20:00
臺北市,古亭,36,,良好,2.7,0.55,16,29,12,20,2,24.12,4.53,2016-06-04 20:00
臺北市,萬華,36,,良好,3.4,0.69,12,31,25,20,2,25.01,5.01,2016-06-04 20:00
臺北市,中山,48,,良好,4.2,1.13,7.9,36,16,26,2,49.78,23.33,2016-06-04 20:00
臺北市,士林,31,,良好,2.2,0.28,21,34,13,10,2,11.57,1.13,2016-06-04 20:00
臺北市,陽明,22,,良好,1.4,0.18,27,15,8,3.5,1,4.06,.52,2016-06-04 21:00
臺北市,大同,51,懸浮微粒,普通,3.8,1.44,,47,13,23,2,57.31,33.95,2016-06-04 21:00
臺北市,松山,39,,良好,3.3,0.55,12,36,17,21,2,34.58,13.1,2016-06-04 21:00
臺北市,古亭,34,,良好,2.4,0.49,16,26,13,18,2,22.24,3.79,2016-06-04 21:00
臺北市,萬華,35,,良好,2.7,0.61,10,25,25,20,2,25.77,5.7,2016-06-04 21:00
臺北市,中山,45,,良好,3.2,0.9,7.1,37,13,24,2,44.68,20.53,2016-06-04 21:00
臺北市,士林,33,,良好,2.8,0.31,20,38,11,11,2,12.22,1.24,2016-06-04 21:00
臺北市,陽明,21,,良好,1.4,0.18,25,13,8,4.4,1,5.25,.83,2016-06-04 22:00
臺北市,大同,50,,良好,4.5,1.19,,42,20,24,2,50.96,27.43,2016-06-04 22:00
臺北市,松山,38,,良好,4,0.68,8.1,41,24,23,2,37.01,13.85,2016-06-04 22:00
臺北市,古亭,34,,良好,3.7,0.57,11,31,15,21,2,25.36,4.08,2016-06-04 22:00
臺北市,萬華,34,,良好,4,0.62,7.8,32,21,21,2,25.54,4.87,2016-06-04 22:00
臺北市,中山,43,,良好,4,0.7,7.8,35,15,22,2,31.23,8.81,2016-06-04 22:00
臺北市,士林,36,,良好,3.2,0.34,16,46,13,13,2,14.76,1.3,2016-06-04 22:00
臺北市,士林,40,,良好,3.6,0.32,14,47,16,13,2,15.16,1.96,2016-06-04 23:00
臺北市,大同,49,,良好,4.6,1.46,,45,14,24,2,52.43,28.04,2016-06-04 23:00
臺北市,中山,42,,良好,4,0.76,5.7,42,14,23,2,33.31,10.29,2016-06-04 23:00
臺北市,古亭,33,,良好,3.8,0.69,6.8,33,15,23,2,31.61,8.19,2016-06-04 23:00
臺北市,松山,38,,良好,3.9,0.64,6.8,38,20,22,2,32.71,10.63,2016-06-04 23:00
臺北市,陽明,20,,良好,1.6,0.17,25,20,13,3.9,1,4.77,.89,2016-06-04 23:00
臺北市,萬華,34,,良好,4.1,0.69,4.8,30,26,22,2,29.06,6.98,2016-06-04 23:00
臺北市,陽明,20,,良好,1.6,0.17,25,20,13,3.9,1,4.77,.89,2016-06-04 23:00
臺北市,大同,49,,良好,4.6,1.46,,45,14,24,2,52.43,28.04,2016-06-04 23:00
臺北市,松山,38,,良好,3.9,0.64,6.8,38,20,22,2,32.71,10.63,2016-06-04 23:00
臺北市,古亭,33,,良好,3.8,0.69,6.8,33,15,23,2,31.61,8.19,2016-06-04 23:00
臺北市,萬華,34,,良好,4.1,0.69,4.8,30,26,22,2,29.06,6.98,2016-06-04 23:00
臺北市,中山,42,,良好,4,0.76,5.7,42,14,23,2,33.31,10.29,2016-06-04 23:00
臺北市,士林,40,,良好,3.6,0.32,14,47,16,13,2,15.16,1.96,2016-06-04 23:00
臺北市,陽明,18,,良好,1.5,0.2,19,25,19,5.4,1,6.27,.93,2016-06-05 00:00
臺北市,大同,47,,良好,4.4,1.07,,42,16,20,2,33.87,13.39,2016-06-05 00:00
臺北市,松山,37,,良好,3.8,0.46,8.5,27,21,18,2,21.75,3.83,2016-06-05 00:00
臺北市,古亭,34,,良好,3.3,0.6,6,33,15,23,2,27.37,4.81,2016-06-05 00:00
臺北市,萬華,34,,良好,4.1,0.57,6.4,35,22,20,2,25.13,5.31,2016-06-05 00:00
臺北市,中山,42,,良好,3.9,0.61,6.8,35,14,20,2,26.99,7.35,2016-06-05 00:00
臺北市,士林,40,,良好,3.1,0.34,13,39,14,13,2,14.76,1.45,2016-06-05 00:00
臺北市,陽明,18,,良好,2,0.21,18,21,14,6.8,2,7.86,1.08,2016-06-05 01:00
臺北市,大同,47,,良好,4.1,0.66,,45,12,16,2,23.87,7.72,2016-06-05 01:00
臺北市,松山,36,,良好,3.1,0.53,5.2,26,10,19,2,25.95,7.03,2016-06-05 01:00
臺北市,古亭,33,,良好,2.6,0.67,2.5,31,19,22,2,30.61,8.46,2016-06-05 01:00
臺北市,萬華,35,,良好,3.4,0.47,6.2,35,20,18,2,22.4,4.65,2016-06-05 01:00
臺北市,中山,41,,良好,3.6,0.48,8.1,33,12,17,2,21.63,4.74,2016-06-05 01:00
臺北市,士林,39,,良好,3.8,0.3,12,30,16,13,2,14.84,1.47,2016-06-05 01:00
臺北市,陽明,19,,良好,1.4,0.21,17,19,13,7.5,2,8.42,.94,2016-06-05 02:00
臺北市,大同,47,,良好,3.5,0.52,,49,14,16,2,22.26,6.16,2016-06-05 02:00
臺北市,松山,34,,良好,3,0.48,3.6,30,12,19,2,22.21,3.59,2016-06-05 02:00
臺北市,古亭,32,,良好,1.6,0.52,3.7,26,12,18,2,22.73,5.17,2016-06-05 02:00
臺北市,萬華,36,,良好,2.7,0.49,3.6,38,15,20,2,36.13,16.2,2016-06-05 02:00
臺北市,中山,42,,良好,3.7,0.45,5.6,45,19,19,2,37.53,18.28,2016-06-05 02:00
臺北市,士林,35,,良好,2.9,0.31,11,22,11,13,2,14.53,1.29,2016-06-05 02:00
臺北市,陽明,19,,良好,1.3,0.22,14,20,14,8.1,2,8.94,.88,2016-06-05 03:00
臺北市,大同,49,,良好,3.4,0.45,,57,12,18,2,22.88,5.19,2016-06-05 03:00
臺北市,松山,34,,良好,3.1,0.5,2.1,40,13,18,2,23.09,5.34,2016-06-05 03:00
臺北市,古亭,32,,良好,1.4,0.42,6.2,34,14,15,2,17.5,2.88,2016-06-05 03:00
臺北市,萬華,35,,良好,2.4,0.46,3.4,33,11,17,2,21.21,4.5,2016-06-05 03:00
臺北市,中山,42,,良好,4.1,0.59,1.3,51,25,23,2,61.26,38.49,2016-06-05 03:00
臺北市,士林,31,,良好,2.2,0.33,6.4,22,17,13,2,14.67,1.74,2016-06-05 03:00
臺北市,陽明,22,,良好,0.9,0.19,26,15,11,2.8,2,4.19,1.44,2016-06-05 04:00
臺北市,大同,50,,良好,3.1,0.43,,56,12,17,2,20.6,3.35,2016-06-05 04:00
臺北市,松山,35,,良好,3.7,0.44,2.1,36,15,15,2,20.3,5.57,2016-06-05 04:00
臺北市,古亭,33,,良好,1.2,0.36,7.8,41,14,12,2,15,2.62,2016-06-05 04:00
臺北市,萬華,35,,良好,3.1,0.47,3.6,39,18,17,2,20.7,3.96,2016-06-05 04:00
臺北市,中山,44,,良好,3.8,0.47,2.4,52,21,19,2,29.15,10.08,2016-06-05 04:00
臺北市,士林,28,,良好,1.8,0.33,4.4,19,,13,2,13.85,1.18,2016-06-05 04:00
臺北市,陽明,23,,良好,0.9,0.14,28,15,10,1.6,2,2.94,1.33,2016-06-05 05:00
臺北市,大同,50,,良好,2.9,0.65,,48,14,17,2,24.94,8.38,2016-06-05 05:00
臺北市,松山,36,,良好,4.2,0.39,2.8,33,15,14,2,18.49,4.16,2016-06-05 05:00
臺北市,古亭,32,,良好,0.9,0.27,14,28,10,7.7,2,10.26,2.6,2016-06-05 05:00
臺北市,萬華,35,,良好,2.1,0.33,7.2,36,21,13,2,15.33,2.6,2016-06-05 05:00
臺北市,中山,45,,良好,3.1,0.47,2,42,12,18,2,24.9,6.85,2016-06-05 05:00
臺北市,士林,28,,良好,1.8,0.3,5.1,32,21,12,2,13.47,.98,2016-06-05 05:00
臺北市,陽明,21,,良好,0.9,0.15,25,17,13,2.4,2,3.69,1.34,2016-06-05 06:00
臺北市,大同,48,,良好,2.7,1.2,,36,8,17,2,47.23,30.19,2016-06-05 06:00
臺北市,松山,34,,良好,3.3,0.4,6,23,12,12,2,17.38,5.42,2016-06-05 06:00
臺北市,古亭,33,,良好,0.8,0.28,14,34,10,7.6,2,10.79,3.17,2016-06-05 06:00
臺北市,萬華,33,,良好,1.9,0.3,10,28,21,9.7,2,12.08,2.36,2016-06-05 06:00
臺北市,中山,42,,良好,2.8,0.3,11,29,10,11,2,14,3.12,2016-06-05 06:00
臺北市,士林,29,,良好,1.7,0.3,8.7,33,21,11,2,12.69,1.55,2016-06-05 06:00
臺北市,陽明,18,,良好,1,0.17,21,26,18,3.3,2,4.64,1.36,2016-06-05 07:00
臺北市,大同,44,,良好,3.2,1.26,,32,11,21,2,72.39,50.94,2016-06-05 07:00
臺北市,松山,32,,良好,2.8,0.44,10,31,9,12,2,17.93,5.8,2016-06-05 07:00
臺北市,古亭,32,,良好,0.9,0.37,12,26,15,9.8,2,14.3,4.46,2016-06-05 07:00
臺北市,萬華,31,,良好,1.9,0.36,9.8,20,15,12,2,16.58,4.37,2016-06-05 07:00
臺北市,中山,38,,良好,2.8,0.34,13,24,9,11,2,14.52,3.94,2016-06-05 07:00
臺北市,士林,32,,良好,1.8,0.34,9.1,38,15,13,2,16.66,3.72,2016-06-05 07:00
臺北市,陽明,21,,良好,1.3,0.18,22,24,19,4.4,2,6.05,1.69,2016-06-05 09:00
臺北市,大同,43,,良好,3.6,1.44,,52,19,29,2,55.89,26.42,2016-06-05 09:00
臺北市,松山,31,,良好,3.3,0.47,23,27,15,14,2,21.27,6.87,2016-06-05 09:00
臺北市,古亭,33,,良好,2.4,0.5,26,40,19,16,2,22.8,6.34,2016-06-05 09:00
臺北市,萬華,27,,良好,3.3,0.58,20,30,16,21,2,28.5,7.27,2016-06-05 09:00
臺北市,中山,34,,良好,3.3,0.59,20,43,12,20,2,28.55,8.67,2016-06-05 09:00
臺北市,士林,31,,良好,3.5,0.37,21,26,24,14,2,17.79,4.02,2016-06-05 09:00
臺北市,陽明,22,,良好,1.6,0.23,25,27,22,7.4,2,9.23,1.84,2016-06-05 10:00
臺北市,大同,47,,良好,4.6,2.47,,62,26,41,2,77.63,36.82,2016-06-05 10:00
臺北市,松山,30,,良好,3.3,0.52,34,25,19,17,2,21.86,4.85,2016-06-05 10:00
